uid,namedLocation,date,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
"d76ec670-fa52-4b9f-8f85-36639c01f68c","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",16.3,358.5,"map and tag","NEON.PLA.D07.MLBS.00217",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"356b46dd-39a0-47ca-8140-9374f5c700a6","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",18.4,339.6,"map and tag","NEON.PLA.D07.MLBS.00186",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"MAAC","Magnolia acuminata (L.) L.","Magnolia","Magnoliaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"26115db6-2d2d-4e13-af8f-10114138f192","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00262",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"VACO","Vaccinium corymbosum L.","Vaccinium","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"f72cea26-0695-4ae1-aacb-c89504f1031f","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",23,220.2,"map and tag","NEON.PLA.D07.MLBS.00145",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"7d7fb100-4630-4f91-9fe6-4bd4de6843a1","MLBS_061.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_061","43",10.6,273,"map and tag","NEON.PLA.D07.MLBS.00152",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"6e092406-cefe-4f15-9909-9d7322739216","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","25",18.7,292.1,"map and tag","NEON.PLA.D07.MLBS.00252",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"c1a91d1c-7310-4e39-977d-f161af7a6449","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","59",8.4,256.7,"map and tag","NEON.PLA.D07.MLBS.00337",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"8a999fd9-ca55-4282-add3-4cd785488a2b","MLBS_076.basePlot.vst",2015-09-28,"D07","MLBS","MLBS_076","57",8.9,175.5,"map and tag","NEON.PLA.D07.MLBS.00291",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"afa3fec0-8cd8-4e79-bffd-6964bf33ec8e","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",20.3,123.5,"map and tag","NEON.PLA.D07.MLBS.00430",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"508664d9-c04c-4ffc-8be2-216d481d7cfd","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062","43",5.5,185.8,"map and tag","NEON.PLA.D07.MLBS.00583",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"CARYA","Carya sp.","Carya","Juglandaceae","genus",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"96b710b1-7da3-4501-a592-e1f8b1325a9e","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00362",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"0e023d20-67a9-439c-8383-5944e30d9249","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00529",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"e9a0a675-9f5f-43bd-b462-528c63fc47cf","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00524",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"cb7d4f59-ee79-432b-80cd-9214c8f44f9a","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",9.9,107.8,"map and tag","NEON.PLA.D07.MLBS.00503",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"3fb6d730-2572-4409-bda0-d4a326926c40","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00517",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"965c30d2-7f07-467f-be02-7b2c5c05e783","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",14.7,182.3,"map and tag","NEON.PLA.D07.MLBS.00402",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,"Recorded as Acer laevis","cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"470cee63-c58d-4bf2-b51d-e01d269caa82","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",26,142.7,"map and tag","NEON.PLA.D07.MLBS.00427",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"df10c9fd-9076-486b-a029-4a98adafcfc5","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062","57",11.7,129.3,"map and tag","NEON.PLA.D07.MLBS.00534",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"1312b1b9-e037-422a-91d1-7361ce4e24b5","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",18.4,255.3,"map and tag","NEON.PLA.D07.MLBS.00370",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"5e31740a-fa73-44d4-bf2f-ac15fcf2187c","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",5.8,118,"map and tag","NEON.PLA.D07.MLBS.00512",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"b69e08d5-c839-4691-a3f5-a562640236c1","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00452",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"4ca40c37-f1a6-4f9b-b178-3e27ba515934","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",35.4,191.8,"map and tag","NEON.PLA.D07.MLBS.00459",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ROPS","Robinia pseudoacacia L.","Robinia","Fabaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"82336b73-aa6e-4792-a17b-8e4961ee15b6","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00357",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"9413b004-df1a-4942-9c77-d5e2828efdc3","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00526",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"2f6116c2-a4a6-4d43-ba42-6f242c0ec4fd","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062","43",19.4,209.3,"map and tag","NEON.PLA.D07.MLBS.00566",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"a76dab0d-64aa-470a-8fa5-98dab8ba5b53","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00522",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"db630bf8-d2a0-47b8-b402-a1b4c008cd69","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",22.1,228.9,"map and tag","NEON.PLA.D07.MLBS.00349",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"98ab3655-2446-4c88-a7f4-a19259dea998","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",4.9,246.2,"map and tag","NEON.PLA.D07.MLBS.00387",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"962b3d96-7641-4786-80c2-3242ef400486","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062","57",15.3,119,"map and tag","NEON.PLA.D07.MLBS.00550",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"dd7c0cd2-a496-40a8-8ba1-1f8e70cef22a","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00563",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUERC","Quercus sp.","Quercus","Fagaceae","genus",NA,NA,NA,"cf. genus",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"12388a7a-1aaa-4689-9766-01a6de380dc3","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00465",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"1724a51f-f34d-45be-a20d-4ecab9c4f508","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",21.3,198.7,"map and tag","NEON.PLA.D07.MLBS.00468",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"52b920e2-d6ff-40c5-8c94-b66b0bff95f0","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",16.3,204.4,"map and tag","NEON.PLA.D07.MLBS.00400",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"707c03c9-411b-48c9-b104-a0c0d81ac826","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",11.5,126.8,"map and tag","NEON.PLA.D07.MLBS.00505",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"48d03281-9300-4075-b300-db362b424d87","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",18.4,165.7,"map and tag","NEON.PLA.D07.MLBS.00405",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"6c2b89c5-b523-4488-8a9a-275cd665038c","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00448",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"04e48ac5-5209-4cf4-94da-91b6ecb881d2","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",4.9,220.4,"map and tag","NEON.PLA.D07.MLBS.00388",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"449d1793-69e6-4600-9dfd-4e9cdfb124bb","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062","43",17.4,203.4,"map and tag","NEON.PLA.D07.MLBS.00564",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"c7d5046a-c355-4256-bc5c-4021818ed787","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062","57",17.1,123,"map and tag","NEON.PLA.D07.MLBS.00555",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUCO2","Quercus coccinea Münchh.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"2d04e336-39d1-45a0-9977-9b57c22d6ca8","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00489",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"7834f182-62b7-4d9e-9667-1fb23f1f5a49","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062","43",22.7,215.2,"map and tag","NEON.PLA.D07.MLBS.00597",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUMO4","Quercus montana Willd.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"10b66798-4fb9-48e3-8596-526da05047c0","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00487",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"222a33f5-9195-46dd-ba4c-c4a18a484ae9","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00342",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"9dbb53b2-bd96-42b3-95d2-712575555191","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",10.2,234.8,"map and tag","NEON.PLA.D07.MLBS.00393",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"f3e84b1e-654b-4064-901e-29185a89a148","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",30.3,195.3,"map and tag","NEON.PLA.D07.MLBS.00460",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"574d9b6b-a143-43cc-9910-0ffdd4817047","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00382",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"CADE12","Castanea dentata (Marshall) Borkh.","Castanea","Fagaceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"bc778853-3a02-4ac1-bbb3-3fdca4b7efc4","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00351",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"cec553e4-8af4-410d-ac10-b169e2591613","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",20.6,156.5,"map and tag","NEON.PLA.D07.MLBS.00408",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"11ed916d-109d-43ed-aa42-5c7088ec9fa8","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",8.1,227.5,"map and tag","NEON.PLA.D07.MLBS.00392",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"d2c08e8b-55ad-410f-9401-0d5737697d5a","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00519",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"25967626-1ae2-4d1b-9384-c142887e8de0","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",10.8,99.2,"map and tag","NEON.PLA.D07.MLBS.00501",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"6876d4be-3d81-4f12-9d21-eb26abb2f490","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",24,192.5,"map and tag","NEON.PLA.D07.MLBS.00467",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"e538930a-557b-45d4-9261-565d4f794d9e","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",24,188.8,"map and tag","NEON.PLA.D07.MLBS.00464",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"40968db1-bc94-45d2-9d25-1b8823a76929","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00516",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"2466fbb3-4fc8-46b7-a463-b616c0f344f7","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00377",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"CADE12","Castanea dentata (Marshall) Borkh.","Castanea","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"36482ae3-bb8e-4615-b570-29d590cd1043","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00378",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"1aa54ebf-ae00-4907-a611-642d39f33dc1","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00525",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"97ee1d8b-cbee-4ded-b950-dd203220e1a9","MLBS_075.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_075","59",16.4,151.1,"map and tag","NEON.PLA.D07.MLBS.00412",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"306fb78a-2921-4637-8db4-ec8830e6ea6a","MLBS_065.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_065","59",12.1,161.2,"map and tag","NEON.PLA.D07.MLBS.00479",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"62780c93-42be-48be-b9d8-990493139827","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062","43",14.2,216.2,"map and tag","NEON.PLA.D07.MLBS.00571",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"d6a8c2f0-15bf-45b2-ba71-5d05ec6e44ec","MLBS_062.basePlot.vst",2015-09-29,"D07","MLBS","MLBS_062",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.00581",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
